 latitude longitude depth year month day hour minute second magnitude
 31.853228  104.204498     9.493   2008  6  5 21 57 33.500 2.7 
 31.864263  104.213132    16.068   2008  6  5 22 23 24.790 3.3 
 32.323657  105.020166    17.524   2008  6  5 23 38 52.490 2.7 
 32.280588  104.962989    13.186   2008  6  6  6 17 17.350 2.3 
 32.509134  105.213623    10.992   2008  6  6  6 32 16.120 2.1 
 32.577341  105.374932    11.643   2008  6  6  6 47  8.870 2.7 
 32.284887  104.960032    16.795   2008  6  6  6 58 17.350 3.0 
 32.306412  104.677979    13.531   2008  6  6  7  9 38.370 2.1 
 32.285400  105.014968    18.415   2008  6  6  7 12 26.760 2.1 
 32.130326  104.686730    16.284   2008  6  6  7 18  4.130 2.7 
 32.766906  105.653907    15.760   2008  6  6  7 29 15.550 3.4 
 31.685517  104.127888    15.876   2008  6  6  7 46 23.030 2.9 
 31.935604  104.448457     9.240   2008  6  6  7 59 29.450 3.3 
 32.047887  104.557386    14.932   2008  6  6 14 23 27.500 2.5 
 32.409470  105.115788    14.410   2008  6  6 14 27 36.030 2.5 
 32.420739  105.127316    15.837   2008  6  6 14 27 36.040 2.5 
 31.070992  103.295805    20.356   2008  6  6 14 38 49.550 4.7 
 31.729226  104.196713    14.099   2008  6  6 15 24 12.530 3.0 
 31.340181  103.927453    17.527   2008  6  6 15 34  4.800 2.2 
 31.255613  103.790040     1.889   2008  6  6 15 51 25.550 2.3 
 31.881736  104.326428    15.526   2008  6  6 16 14  7.660 2.1 
 32.512931  105.157337    18.032   2008  6  6 16 22 47.190 3.8 
 31.314667  103.619682    18.149   2008  6  6 16 25 53.780 2.1 
 32.307011  104.989389    18.830   2008  6  6 16 31 16.680 2.4 
 32.264602  104.913937    15.782   2008  6  6 16 36 40.160 2.7 
 32.274096  104.896503    18.168   2008  6  6 16 36 54.060 2.5 
 31.526403  104.071616    16.263   2008  6  6 17  1 54.990 3.5 
 32.508418  105.232711    18.077   2008  6  6 17 12 36.490 3.7 
 30.942203  103.141368    16.834   2008  6  6 17 18 36.720 2.8 
 31.210805  103.421119    19.312   2008  6  6 17 37 24.640 3.7 
 31.230587  103.605838    17.186   2008  6  6 17 44 19.790 2.6 
 32.019199  104.431564    13.151   2008  6  6 23 54 50.490 3.9 
 31.161672  103.457000    18.157   2008  6  7  0 48 13.300 4.8 
 32.335526  105.003587    18.889   2008  6  7  2 59 48.850 3.4 
 32.500566  105.177375    19.491   2008  6  7  7 32 47.820 4.3 
 31.310747  103.718328    17.573   2008  6  7 18  1 22.680 2.4 
 31.206128  103.695225    18.139   2008  6  7 18 35 19.950 3.0 
 31.335325  103.685636    20.298   2008  6  7 18 42  5.150 2.3 
 31.386046  103.799593    19.021   2008  6  7 18 51 32.830 2.2 
 32.246666  104.950592    16.693   2008  6  7 19 32 37.840 3.1 
 31.795662  104.340829    13.840   2008  6  7 19 50 16.420 2.2 
 32.511496  105.259946    10.447   2008  6  8  2 10 34.040 2.3 
 31.367246  103.833030    22.372   2008  6  8  2 29 47.690 2.1 
 31.549436  104.074427    14.803   2008  6  8  2 32 28.810 2.5 
 31.247820  103.614462    17.543   2008  6  8  2 33 24.590 2.8 
 31.862311  104.343250     9.617   2008  6  8  2 43  8.620 2.7 
 31.342137  103.829358    17.920   2008  6  8  3  2 26.670 2.6 
 31.823994  104.323353    12.792   2008  6  8  3  3 35.150 2.4 
 31.273851  103.622681    15.873   2008  6  8  3 30 33.630 2.1 
 31.035273  103.278962     9.924   2008  6  8  3 36 38.460 2.4 
 32.842957  105.732281    11.322   2008  6  8  3 52 48.960 2.2 
 32.527540  105.181406    14.191   2008  6  8  3 57 19.960 2.2 
 32.147663  104.614545    14.218   2008  6  8  8  3 54.810 3.0 
 31.237196  103.674825    18.174   2008  6  8  8  6 15.420 2.2 
 32.793609  105.479225    11.503   2008  6  8  8 16 24.320 3.0 
 32.656387  105.448141    13.142   2008  6  8  8 33 58.430 2.3 
 32.186552  104.716157    14.886   2008  6  8  9  3 27.010 4.1 
 32.388677  104.845159    24.344   2008  6  8  9  6  9.680 2.2 
 31.293520  103.426545    15.202   2008  6  8  9 18 42.400 2.7 
 31.389560  103.880556    18.264   2008  6  8  9 53  4.490 2.5 
 31.288891  103.497148    16.417   2008  6  8 18  7 35.820 3.6 
 31.274412  103.582443    16.913   2008  6  8 18 22 48.230 3.5 
 31.056203  103.390134    15.179   2008  6  8 20  2 11.220 2.5 
 32.311201  104.987199    17.549   2008  6  8 20 11  1.660 3.2 
 32.540846  105.195147    17.125   2008  6  8 20 23 37.320 2.7 
 32.137583  104.720201    13.387   2008  6  8 20 27 50.060 2.4 
 32.470244  105.068017    15.074   2008  6  8 20 44 21.860 2.4 
 32.528614  105.366321    17.595   2008  6  8 21  6  4.350 3.0 
 32.373330  105.094822    13.573   2008  6  8 21 19  5.940 2.4 
 31.774604  104.305260     5.401   2008  6  8 21 33 34.480 2.6 
 32.275718  105.014379    15.220   2008  6  8 21 46 31.330 2.5 
 32.570037  105.269066    17.049   2008  6  8 23 10 37.970 2.1 
 31.512071  103.986839    18.019   2008  6  9  4  0 29.540 2.0 
 31.254988  103.401129    19.168   2008  6  9  4 12 58.240 2.1 
 32.413488  105.014077    17.202   2008  6  9  4 25  8.690 2.2 
 31.274088  103.806264    16.423   2008  6  9  4 54 26.910 2.8 
 31.293166  103.447259    16.065   2008  6  9  5  8 34.280 2.5 
 31.806275  104.287263    14.777   2008  6  9  5 28 33.220 2.7 
 32.096361  104.566890    14.559   2008  6  9  5 41  4.130 2.7 
 32.658028  105.352048    10.202   2008  6  9  5 52 48.150 2.5 
 31.273133  103.658593    18.245   2008  6  9 10  5 14.750 2.6 
 31.003878  103.251192    13.381   2008  6  9 10 19 23.130 2.5 
 32.048658  104.563659    14.867   2008  6  9 10 52 41.880 3.0 
 32.048401  104.566311    15.282   2008  6  9 10 57 31.550 2.2 
 31.841136  104.309156    16.734   2008  6  9 11 29 52.720 2.2 
 32.811622  105.466748     7.038   2008  6  9 22 31 43.560 2.6 
 31.216364  103.543022    16.463   2008  6  9 22 34 43.220 2.3 
 31.373838  103.926162    19.106   2008  6  9 22 42  6.290 2.5 
 32.026605  104.481349    16.989   2008  6  9 23 20 16.900 4.0 
 32.333059  105.015786    17.888   2008  6  9 23 26 56.410 2.9 
 32.320135  105.079967    17.928   2008  6  9 23 45 26.110 2.4 
 31.310529  103.553092    15.600   2008  6  9 23 56 59.110 2.2 
 31.328909  103.776511    14.803   2008  6 10  0  0  5.620 2.2 
 32.350912  105.049507    17.063   2008  6 10  0  2  0.430 3.7 
 31.318596  103.712807    18.182   2008  6 10  0 29 13.590 2.0 
 31.492519  103.969385    14.697   2008  6 10  0 42 20.120 2.0 
 32.085828  104.576696    11.285   2008  6 10  0 43 58.280 3.0 
 31.776209  103.335702    12.537   2008  6 10  1 25  0.030 2.5 
 32.243080  104.964134    17.757   2008  6 10  1 28 48.380 2.2 
 31.599195  104.046520    17.129   2008  6 10  1 30 50.240 2.1 
 32.494259  105.156821    18.015   2008  6 10  1 33 24.440 2.1 
 32.760572  105.446902    10.603   2008  6 10  1 39 29.360 2.6 
 31.264364  103.756532    19.767   2008  6 10  1 56 22.290 2.9 
 30.953855  103.218935    16.853   2008  6 10  6 16 26.450 2.5 
 30.919121  103.320857     4.693   2008  6 10  6 29 46.700 2.8 
 32.812361  105.481240     4.727   2008  6 10  6 30 18.560 2.7 
 30.968772  103.221861    17.008   2008  6 10  6 38 27.770 3.0 
 31.975170  104.514572    13.874   2008  6 10  6 44 27.120 3.4 
 31.719117  103.061435    18.643   2008  6 10  6 56 34.000 2.1 
 32.318323  105.021553    18.852   2008  6 10  7 13 33.090 2.5 
 31.538919  104.048468    16.664   2008  6 10  7 16 10.980 2.2 
 31.226296  103.617809    16.801   2008  6 10  7 57 24.860 2.2 
 31.216165  103.595625    17.573   2008  6 10  8 13 54.880 2.1 
 31.885271  104.381462    14.583   2008  6 10  8 21 20.820 2.4 
 31.172990  103.666060    16.714   2008  6 10  8 27 15.570 2.6 
 32.530499  105.206482    12.964   2008  6 10  8 34 54.780 3.5 
 32.238115  104.873876    16.267   2008  6 10  8 49 50.090 2.8 
 32.616804  105.259645    20.768   2008  6 10  8 56 48.960 2.1 
 31.493601  103.950782    18.321   2008  6 10  9 16 27.420 2.0 
 32.316521  104.984287    18.735   2008  6 10  9 36 25.990 3.2 
 32.520174  105.229177    22.677   2008  6 10  9 41 53.120 2.4 
 31.491394  103.971352    18.760   2008  6 10  9 54  7.650 2.1 
 32.265949  104.934257    17.934   2008  6 10 11 34  0.350 3.7 
 31.770116  104.261095    11.546   2008  6 10 14 33 42.220 2.1 
 32.621095  105.347449    19.876   2008  6 10 14 54 55.410 2.5 
 31.560562  104.073586    17.412   2008  6 10 15 57 20.960 2.3 
 31.166277  103.504410     9.378   2008  6 10 15 59 30.400 2.1 
 32.517232  105.162143    16.608   2008  6 10 17  0 35.130 2.0 
 31.711200  103.120971    15.354   2008  6 10 17 15 24.050 2.1 
 31.155961  103.512980    16.312   2008  6 10 17 45 44.580 2.9 
 32.051427  104.586124    15.921   2008  6 10 19 40 35.620 3.9 
 30.993437  103.306184    14.981   2008  6 10 21 13 57.660 3.0 
 32.322983  105.019957    17.272   2008  6 10 22  3 28.870 3.3 
 32.342416  105.043235    17.262   2008  6 10 22  9 30.670 2.1 
 30.756115  103.242907    12.391   2008  6 10 22 14  0.280 3.3 
 30.827268  103.252392    14.945   2008  6 10 22 23 21.830 5.0 
 32.273583  104.923679    16.918   2008  6 10 22 29 28.190 2.7 
 32.261506  104.907923    19.656   2008  6 10 22 31 27.450 2.0 
 30.862343  103.250998     9.557   2008  6 10 22 34 18.620 2.4 
 31.771521  104.202654    13.346   2008  6 10 23  1 28.450 2.5 
 32.555222  105.356138     9.814   2008  6 10 23  4 31.010 2.2 
 31.026044  103.313149     6.372   2008  6 10 23 11 53.680 2.1 
 31.123961  103.584292    17.099   2008  6 10 23 17 53.210 3.2 
 32.480731  105.241050    11.651   2008  6 10 23 27  8.320 2.1 
 31.754869  104.179707    10.304   2008  6 10 23 53 10.170 2.1 
 31.322556  103.549167    17.424   2008  6 11  6 32 14.040 2.4 
 31.439163  103.923652    17.425   2008  6 11  6 36  5.950 2.1 
 31.303673  103.751510    17.714   2008  6 11  6 59 39.980 2.5 
 32.453437  105.209090    12.630   2008  6 11 14 21 35.420 3.1 
 31.873854  104.413878     8.654   2008  6 11 14 29 33.090 2.3 
 31.117953  103.651298    26.097   2008  6 11 14 35 41.100 2.0 
 31.856831  104.340675    11.603   2008  6 11 14 35 41.480 2.5 
 31.691666  104.073433    11.699   2008  6 11 14 54 18.290 2.3 
 32.365018  105.055911    16.883   2008  6 11 15 10 50.860 2.9 
 31.638476  104.092449    10.704   2008  6 11 15 45 30.980 2.2 
 31.231116  103.760443    18.911   2008  6 11 16  5  3.880 2.3 
 32.266999  104.919785    16.293   2008  6 11 16 16 12.460 3.1 
 31.319069  103.898182    18.216   2008  6 11 16 24 53.670 2.5 
 30.986364  103.220267    18.069   2008  6 11 16 51 35.480 2.2 
 31.901525  104.362416    11.965   2008  6 11 17  7 15.710 2.3 
 32.478254  105.209812    20.432   2008  6 11 17 28  1.750 2.8 
 32.277159  104.918254    13.861   2008  6 11 17 33  8.330 2.4 
 32.257169  104.899572    16.877   2008  6 11 17 34  1.140 2.3 
 32.432212  105.041485     7.775   2008  6 11 17 39  1.590 2.2 
 31.313574  103.789244    19.675   2008  6 11 17 41 18.050 2.2 
 32.216654  104.903935    18.206   2008  6 11 17 42 17.620 2.7 
 32.255476  104.953049    17.909   2008  6 11 17 48  9.140 2.1 
 32.211579  104.972768    17.529   2008  6 11 18 19 54.060 3.0 
 31.141858  103.579540    13.178   2008  6 11 18 50 13.260 2.8 
 31.321031  103.753422    17.828   2008  6 11 19 11 43.650 2.4 
 31.246140  103.786059    18.959   2008  6 11 21 18 13.730 3.0 
 32.356498  105.046547    19.544   2008  6 11 21 37 15.580 3.0 
 31.212891  103.594197    16.912   2008  6 12 10 23 31.020 2.8 
 30.784716  103.675454    13.926   2008  6 12 10 26 54.300 3.0 
 31.488575  104.267742    19.289   2008  6 12 10 54 54.010 2.6 
 31.611761  104.022124    18.872   2008  6 12 11 11 21.960 2.5 
 31.530443  104.044197    15.680   2008  6 12 11 42 32.060 2.1 
 31.080338  103.493315    15.118   2008  6 12 18 35 52.030 2.2 
 31.745994  104.215470    14.005   2008  6 12 18 53 12.140 2.1 
 31.549472  103.948044    18.989   2008  6 12 19 20 15.930 2.2 
 31.220736  103.717199    16.710   2008  6 12 19 31 47.760 2.2 
 31.520177  104.261887    19.268   2008  6 12 19 40 24.370 2.0 
 32.292168  104.907681    13.309   2008  6 13  0 37 31.740 2.5 
 32.312049  105.004780    15.719   2008  6 13  1  1 17.930 2.7 
 32.149511  104.561976    15.120   2008  6 13  1 33 23.660 2.7 
 31.304105  103.414759    15.670   2008  6 13  1 45  4.960 2.2 
 31.352158  103.330701    14.794   2008  6 13  2  1 26.000 2.6 
 32.375296  105.059539    18.150   2008  6 13  2 36  9.390 2.4 
 31.021670  103.274417    14.172   2008  6 13  2 52 12.520 2.4 
 30.929502  103.258165    15.863   2008  6 13  3  0 26.240 3.5 
 32.604175  105.398059    21.149   2008  6 13  3 11 57.950 2.2 
 31.418796  103.866113    13.504   2008  6 13  3 44 59.120 2.7 
 31.227440  103.579908    13.538   2008  6 13  8 19 11.850 2.0 
 32.277613  104.800652    11.601   2008  6 13  8 19 28.220 3.4 
 32.279650  104.802683    10.012   2008  6 13  8 19 28.270 3.0 
 32.281277  104.940189    13.040   2008  6 13  8 53 41.580 2.5 
 32.186956  104.720714    18.526   2008  6 13  9 16 56.180 2.2 
 31.401248  103.898018    18.535   2008  6 13  9 20  5.440 2.2 
 31.850423  104.408872     9.969   2008  6 13  9 50  2.150 3.0 
 32.110857  104.583440    14.935   2008  6 13 12 53 46.910 2.6 
 31.853190  104.391702     4.768   2008  6 13 12 55 37.030 2.8 
 32.127473  104.576090    16.332   2008  6 13 12 57 59.020 2.3 
 32.502006  105.217547    21.064   2008  6 13 13  5 32.050 2.9 
 32.324490  105.083860     8.927   2008  6 13 13 27 13.280 2.2 
 31.363356  103.785254    19.230   2008  6 13 13 33 33.590 2.4 
 31.238386  103.576626    23.980   2008  6 13 13 46 42.550 2.6 
 32.024899  104.502907     7.593   2008  6 13 22 23 58.800 2.1 
 32.000664  104.517154    13.907   2008  6 13 22 23 59.090 2.2 
 31.537319  103.745235   103.358   2008  6 13 23 11 57.370 2.2 
 32.351184  105.034146    18.530   2008  6 13 23 12 36.890 2.8 
 31.187671  103.730284    20.317   2008  6 14  0 28 59.560 3.2 
 31.752598  104.219147    12.036   2008  6 14  1  8 37.240 2.3 
 31.659409  104.156406    13.757   2008  6 14  1 34 59.630 2.2 
 32.422831  105.094077    16.939   2008  6 14  6 24 42.480 3.4 
 30.881280  103.243159    15.291   2008  6 14  6 28 31.070 4.3 
 31.188624  103.475862    16.489   2008  6 14  6 50 25.450 2.2 
 32.355757  105.092765    16.991   2008  6 14  7 25 27.270 2.1 
 31.051690  103.274481     7.460   2008  6 14  7 47 44.360 2.7 
 31.004564  103.290542     3.408   2008  6 14 12  7 50.340 2.5 
 32.138432  104.633447    15.239   2008  6 14 12 15  7.820 2.3 
 31.323672  103.370812    14.347   2008  6 14 12 21 42.390 2.3 
 31.640448  104.278985    11.611   2008  6 14 12 24 52.510 2.4 
 32.392079  105.110957    16.922   2008  6 14 12 37  4.770 3.6 
 32.807090  105.432384    10.015   2008  6 14 12 47  6.990 2.5 
 32.188651  104.815800    13.645   2008  6 14 12 54 31.200 2.0 
 31.306012  103.426699    14.426   2008  6 14 13 20 58.770 2.7 
 31.164289  103.662930    20.226   2008  6 14 13 34 57.220 2.5 
 32.129425  104.593074    14.733   2008  6 14 13 44 14.670 3.5 
 32.570317  105.319713    15.393   2008  6 14 13 56 15.880 2.1 
 31.789357  104.266275    17.648   2008  6 14 13 58 55.190 2.0 
 31.695663  104.142036    16.607   2008  6 14 22  8  6.560 2.3 
 32.166511  104.616201    16.212   2008  6 14 22 33 27.860 2.0 
 30.980895  103.349440     9.459   2008  6 14 22 55 29.890 2.1 
 30.814283  103.260013    14.817   2008  6 14 23  2 55.720 2.6 
 32.567423  105.245878    20.234   2008  6 14 23 38 57.670 2.7 
 31.302138  103.711112    18.154   2008  6 14 23 41 43.920 2.5 
 31.312348  103.382127    14.646   2008  6 15  6  0 44.390 2.1 
 31.563917  104.030223    17.668   2008  6 15  6 29 33.570 2.1 
 32.524727  105.111809    22.794   2008  6 15  7 22 27.460 2.1 
 31.904913  104.362779    16.818   2008  6 15  7 27 47.620 2.5 
 31.225314  103.751309    17.443   2008  6 15  7 57 18.940 2.3 
 32.381256  105.182174    13.165   2008  6 15 12 18 20.700 2.6 
 32.301972  104.982964    16.135   2008  6 15 12 55 22.730 2.6 
 31.281774  103.445148     0.659   2008  6 15 13 25 47.130 2.0 
 31.328626  103.870072    19.437   2008  6 15 13 30  2.690 2.2 
 31.700999  104.126026    15.916   2008  6 15 14 21  9.280 2.1 
 31.389845  103.923720    18.745   2008  6 15 14 42 33.590 3.0 
 31.806518  104.326808    11.937   2008  6 15 14 46 48.580 2.0 
 31.628035  104.059200    15.899   2008  6 15 14 57  8.850 2.0 
 31.772074  104.225155     5.226   2008  6 15 15 38  0.670 2.5 
 31.443794  104.021474    17.912   2008  6 15 15 50 12.470 2.0 
 32.162434  104.590727    16.666   2008  6 15 15 51  2.420 2.1 
 32.160093  104.594683    15.803   2008  6 15 15 51 51.110 2.3 
 32.079124  104.565693    12.869   2008  6 15 15 59  1.300 2.1 
 31.392446  103.908619    20.687   2008  6 15 16  4 26.910 2.1 
 31.863861  104.389275    11.499   2008  6 15 16 18 59.890 2.2 
 31.783886  104.346941     5.065   2008  6 15 16 56 36.950 2.5 
 31.197684  103.641088    15.044   2008  6 15 17  0 22.860 2.3 
 32.499191  105.205025    19.732   2008  6 15 17 43  2.850 2.0 
 32.297626  105.067928    17.219   2008  6 15 19 55 51.290 4.0 
 31.016648  103.271816    12.420   2008  6 15 20 18 35.700 2.4 
 32.217588  104.724067    11.078   2008  6 15 20 27 53.520 2.1 
 31.340593  103.208388    17.699   2008  6 15 21 42 42.250 4.1 
 30.857752  103.266669    20.264   2008  6 15 22 13 22.520 4.0 
 32.290655  104.968000    19.009   2008  6 15 22 25 38.210 3.1 
 32.059472  104.563227    12.189   2008  6 15 22 35 57.130 3.0 
 30.897806  103.148771    14.952   2008  6 15 22 36 48.410 4.0 
 31.373528  103.792641    21.271   2008  6 15 22 43 54.830 2.8 
 32.363394  105.049797    16.323   2008  6 15 22 47 19.380 2.1 
 32.382406  105.058514    15.228   2008  6 15 22 48 44.530 2.0 
 32.428559  105.062073    15.133   2008  6 15 22 52 28.420 2.6 
 30.860920  103.251425    19.995   2008  6 15 22 58 38.320 2.3 
 31.816206  104.280959    18.780   2008  6 15 22 59 35.910 2.5 
 32.314342  104.987477    15.449   2008  6 15 23  7 30.820 2.8 
 30.817803  103.343461     9.715   2008  6 15 23 51 34.100 2.6 
 31.006997  103.263732    15.791   2008  6 16  4 29 26.000 3.6 
 30.984910  103.359459     1.989   2008  6 16  7  4  0.730 3.8 
 31.323384  103.853533    18.604   2008  6 16  7 36  5.140 4.3 
 31.232058  103.783951    20.846   2008  6 16  7 46 12.730 3.3 
 32.136563  104.613602    16.722   2008  6 16 14 42 45.190 2.6 
 32.160612  104.620079    15.431   2008  6 16 14 57  3.810 2.1 
 31.225839  103.573734    15.857   2008  6 16 15 40 40.670 2.5 
 31.522409  103.987315    17.628   2008  6 16 16 31 37.450 3.8 
 31.251028  103.743141    18.212   2008  6 16 16 54  6.040 2.1 
 31.280738  103.544673    16.011   2008  6 16 17 14  4.310 3.1 
 31.763653  103.939146    16.553   2008  6 16 17 18 11.520 2.5 
 31.147100  103.563818    16.778   2008  6 16 17 38  2.280 2.6 
 32.291282  105.062413    17.144   2008  6 16 18  7 16.520 3.4 
 32.410118  105.075213    15.683   2008  6 16 18 17  9.730 3.8 
 32.087038  104.605394    14.144   2008  6 16 18 21 39.120 3.1 
 32.279047  104.937103    14.575   2008  6 16 18 37 46.930 2.9 
 32.048640  104.618834    13.113   2008  6 16 18 41  7.340 2.5 
 32.034574  104.544659    13.508   2008  6 16 18 41 35.780 2.5 
 31.598306  103.984292    17.490   2008  6 16 18 45 41.130 2.6 
 32.223070  104.849959    15.639   2008  6 16 18 47 20.960 3.0 
 31.837588  104.351295    10.375   2008  6 16 18 49  6.080 3.0 
 32.525996  105.244501    12.190   2008  6 16 19 34 50.570 2.6 
 32.262335  104.846916    14.724   2008  6 16 19 41 24.210 2.0 
 32.409098  105.072260    16.031   2008  6 16 19 45 32.890 2.9 
 32.015969  104.552759    15.034   2008  6 16 20 41 11.650 3.1 
 30.994868  103.305649    14.960   2008  6 16 21 19 27.570 3.1 
 32.442102  105.123638    18.490   2008  6 16 21 40 52.370 2.9 
 30.982292  103.193413    11.258   2008  6 16 22 47 12.690 3.6 
 31.833305  104.327517    16.970   2008  6 17  2  9  2.090 2.4 
 31.791613  104.408465     9.525   2008  6 17  2 37 51.690 2.9 
 31.057313  103.725826    22.037   2008  6 17  2 53 56.610 3.1 
 31.642826  104.091102    11.948   2008  6 17  2 55 27.760 3.2 
 31.612939  104.039074    12.259   2008  6 17  3  0 58.220 2.6 
 32.690903  105.383726    17.996   2008  6 17  3 10 42.460 2.1 
 32.370975  105.103623    15.448   2008  6 17  3 52 44.250 2.8 
 31.683285  103.898750    18.920   2008  6 17  3 54 57.140 3.1 
 31.253231  103.554419    13.725   2008  6 17 12 37  3.030 2.2 
 32.087411  104.649915    10.771   2008  6 17 12 53 14.410 2.1 
 30.871652  103.354216    11.504   2008  6 17 13  0 59.240 2.7 
 30.862035  103.366013    12.665   2008  6 17 13  0 59.210 2.7 
 30.861587  103.353302     8.624   2008  6 17 13  0 59.270 2.3 
 32.580055  105.328733    17.927   2008  6 17 13  4 28.080 3.9 
 32.577492  105.326030    15.231   2008  6 17 13 20  5.050 3.0 
 31.899988  104.290544    13.080   2008  6 17 13 32  8.720 4.2 
 32.281583  104.948445    17.283   2008  6 17 13 40 47.060 4.2 
 31.911501  104.292448     9.539   2008  6 17 13 49 14.670 2.3 
 31.290129  103.538883    15.283   2008  6 17 18  2 11.280 2.4 
 32.581011  105.377463    13.644   2008  6 17 18 16  0.680 2.3 
 31.257698  103.660589    13.755   2008  6 17 18 20 33.980 2.3 
 32.454659  105.190833    18.551   2008  6 17 19 10 50.750 2.1 
 31.301873  103.338673    12.704   2008  6 17 19 17  6.310 2.2 
 31.246218  103.603890    14.889   2008  6 17 19 19 21.510 2.4 
 31.287098  103.395203    17.296   2008  6 17 22 43 16.150 4.5 
 32.010170  104.539748    14.982   2008  6 18  0 30 49.140 2.3 
 32.170769  104.711138    16.605   2008  6 18  0 57  3.760 2.2 
 31.439949  104.034631    17.846   2008  6 18  1 23 26.670 3.8 
 32.672771  105.446406    14.950   2008  6 18  1 33 50.130 2.5 
 32.279897  104.936848    13.961   2008  6 18  2 18 15.830 2.1 
 32.188815  104.755106    20.129   2008  6 18  2 42 46.120 2.1 
 31.298375  103.397299    16.083   2008  6 18  3  5 21.660 4.0 
 31.993521  104.474766    10.143   2008  6 18  3 34 29.120 3.9 
 31.757762  104.286674    10.152   2008  6 18  3 42 30.600 2.2 
 31.766481  104.270239     9.223   2008  6 18  8  5 13.030 2.2 
 30.940852  103.373032    15.682   2008  6 18  8 26 22.600 2.4 
 32.307892  104.974705    17.031   2008  6 18  8 51  5.540 2.5 
 31.752223  104.208225    15.974   2008  6 18  9 12  7.850 2.3 
 31.361315  103.381697    11.939   2008  6 18 12  8 52.270 2.2 
 31.379516  103.861080    18.608   2008  6 18 12 11 34.900 2.0 
 31.309748  103.872948    17.534   2008  6 18 12 16  2.790 2.5 
 31.740744  104.267838    17.404   2008  6 18 12 45 25.350 2.1 
 32.463761  105.155877    22.085   2008  6 18 13  7  4.860 2.6 
 31.308187  103.858043    19.875   2008  6 18 13 11  5.190 2.7 
 32.548992  105.261654    18.097   2008  6 18 13 16 23.030 2.5 
 31.958865  104.539686    10.117   2008  6 18 13 26  0.950 2.3 
 31.728585  104.250880    11.196   2008  6 18 13 56 18.390 2.4 
 31.959253  104.464509    11.229   2008  6 18 20 14 44.190 2.6 
 31.416185  103.905574    17.290   2008  6 18 20 46 48.740 2.1 
 30.980801  103.336241     7.827   2008  6 18 21  4 15.810 2.2 
 32.428650  105.115434    14.966   2008  6 18 21 12 18.650 2.4 
 31.502421  103.972641    19.039   2008  6 18 21 13 10.210 2.4 
 31.840923  104.356997    12.781   2008  6 18 21 50 33.270 3.3 
 31.018876  103.254100     8.624   2008  6 18 23 21 12.210 2.7 
 30.969896  103.241983    16.067   2008  6 18 23 43 50.730 2.1 
 31.812905  104.268494    10.342   2008  6 18 23 48 28.090 2.6 
 31.524168  104.135387     7.523   2008  6 19  2  3  7.210 2.5 
 31.285577  103.561770    15.941   2008  6 19  2 26 31.900 2.8 
 32.256942  104.924283    14.714   2008  6 19  2 31 58.860 2.3 
 31.892965  104.270684     7.916   2008  6 19  2 50 23.160 3.8 
 31.161901  103.454652    17.644   2008  6 19  2 55 31.840 4.6 
 30.984962  103.216386    17.927   2008  6 19  3 23 43.180 3.4 
 31.020843  103.236196    17.344   2008  6 19  4 23 11.800 2.1 
 31.308602  103.375801    16.605   2008  6 19  4 25 45.620 2.6 
 31.649748  104.361779     8.236   2008  6 19  4 37  2.710 2.1 
 31.816368  104.337691    16.060   2008  6 19  4 48 19.450 4.6 
 31.803741  104.281357    11.165   2008  6 19  4 55 22.380 3.0 
 31.883642  104.265817    13.575   2008  6 19  5 39 19.500 2.9 
 32.621109  105.415541    20.002   2008  6 19  5 57 27.860 2.2 
 32.071695  104.400473    16.012   2008  6 19  8  7  0.310 2.1 
 32.616128  105.412144    17.337   2008  6 19  8 53 38.740 2.2 
 32.203510  104.187443    12.268   2008  6 19  8 56 45.530 2.3 
 32.524255  105.224679    13.355   2008  6 19  9  7 15.160 3.0 
 31.311087  103.876178    19.817   2008  6 19  9 16 11.890 2.5 
 31.435212  104.021545    16.024   2008  6 19 12  2 32.090 2.3 
 31.246787  103.417638    16.929   2008  6 19 12 17 52.570 2.0 
 32.137640  104.593424    16.016   2008  6 19 12 19 50.980 3.8 
 32.198536  104.807024    16.283   2008  6 19 12 24  3.290 3.4 
 32.278364  104.951196    16.338   2008  6 19 12 35 35.010 3.0 
 32.085908  104.530107    14.531   2008  6 19 12 52 23.840 2.7 
 32.319114  104.989444    16.014   2008  6 19 13 20 49.820 3.2 
 31.217992  103.619157    18.629   2008  6 19 13 57 11.020 2.8 
 31.930936  104.473054    13.698   2008  6 19 20  4  3.960 2.2 
 31.739697  104.185724    14.605   2008  6 19 20 12 31.290 2.1 
 31.520945  104.247838    16.518   2008  6 19 20 15 27.900 2.4 
 31.392621  103.897591    20.070   2008  6 19 20 42 36.010 2.2 
 30.936214  103.321281    11.957   2008  6 19 20 50 56.230 2.2 
 32.520009  105.248548    14.449   2008  6 19 20 55  7.610 2.4 
 31.454325  104.014966    17.817   2008  6 19 21 12  8.240 2.0 
 32.659320  105.414180    17.492   2008  6 19 21 22  5.830 2.3 
 31.423362  103.984055    16.103   2008  6 19 22  4  9.440 2.1 
 31.136923  103.505266    16.876   2008  6 19 22 12 39.680 2.5 
 31.209161  103.465095     9.542   2008  6 19 22 27 17.090 2.3 
 31.359229  103.777694    20.181   2008  6 19 23 39 56.490 3.0 
 32.306735  104.960954    15.133   2008  6 19 23 44 51.490 2.7 
 30.848431  103.192510    13.785   2008  6 20  2 18 48.760 2.2 
