 year month day hour minute second magnitude latitude longitude depth 
 2008  6  3  7 53 40.540    2.5    31.450900  103.651100     9.8 
 2008  6  3  7 56 50.590    2.4    31.420720  103.780800    16.8 
 2008  6  3  8  2   .350    3.0    32.377310  105.006800    16.4 
 2008  6  3  8  3 53.490    2.8    32.841850  105.469500     8.5 
 2008  6  3  8 50 40.460    3.0    31.149610  103.521200    11.7 
 2008  6  3  9  6 44.320    2.7    32.828010  105.444700     8.9 
 2008  6  3  9 22  3.720    3.0    31.974590  104.320400    12.5 
 2008  6  3 10 24  7.650    2.9    31.739560  104.282400     7.3 
 2008  6  3 11  8 36.690     .0    31.437480  103.543500    13.1 
 2008  6  3 11  9 29.640     .0    31.997630  104.547500    12.6 
 2008  6  3 11 16 53.100    2.9    31.434100  103.538200     7.7 
 2008  6  3 12  3  9.360    2.3    31.299270  103.678700    15.9 
 2008  6  3 12 30 33.060    2.5    31.471540  103.603000    14.4 
 2008  6  3 12 33  8.750    2.5    31.320530  103.443400    10.4 
 2008  6  3 12 54 17.020    2.7    31.286770  103.640800    20.7 
 2008  6  3 13 19 32.650    2.1    31.286810  103.743700    13.6 
 2008  6  3 13 21 16.070    2.4    31.768310  104.258000    13.6 
 2008  6  3 13 29 52.020    2.2    31.196390  103.446300     8.3 
 2008  6  3 13 40 45.960    2.3    31.223490  103.479900    17.4 
 2008  6  3 14  1   .420    2.3    31.353690  104.158100    14.9 
 2008  6  3 14 22 56.190    2.0    30.994340  103.368800    13.4 
 2008  6  3 15 17  5.870    3.7    32.175860  104.587100    13.9 
 2008  6  3 15 25 37.150    2.8    31.194090  103.449900     8.2 
 2008  6  3 15 31 34.430    2.6    32.265000  104.849000    13.2 
 2008  6  3 16 23 21.700    3.0    32.327840  104.918900    16.7 
 2008  6  3 17  2  3.320    3.2    32.635060  105.345300    18.2 
 2008  6  3 17 50 18.730    3.3    31.898100  104.244400    10.9 
 2008  6  3 19 38 49.770    3.1    32.345330  104.966200    16.9 
 2008  6  3 19 59 20.280    2.4    31.947210  104.254700    17.4 
 2008  6  3 20 51 23.740    2.4    31.363720  103.754200    16.5 
 2008  6  3 21  5 18.120    3.0    31.234190  103.474600    12.7 
 2008  6  3 21 10 41.100    2.0    31.520460  103.927000    13.9 
 2008  6  3 21 14 11.400    2.6    32.403680  105.079200    15.5 
 2008  6  3 21 34 42.390    2.4    31.554220  104.047200    13.0 
 2008  6  3 21 46 59.800    2.3    32.331840  104.935800    12.4 
 2008  6  3 21 56 25.520    3.0    32.460120  105.019500    14.0 
 2008  6  3 23 22 39.940    3.2    32.413670  105.132700    18.5 
 2008  6  3 23 44   .650    2.8    31.544300  104.284100    17.5 
 2008  6  3 23 53  4.810    2.8    32.082380  104.395100    16.1 
 2008  6  4  0 10 38.940    2.8    32.781370  105.583500    16.2 
 2008  6  4  0 42 19.660    3.2    32.300280  104.945200    12.3 
 2008  6  4  1  7 58.920    2.9    32.511650  105.172100    16.0 
 2008  6  4  1 49  6.240    3.0    31.619165  103.973429    18.0 
 2008  6  4  2  0 59.620    2.5    32.339950  104.971900    15.5 
 2008  6  4  2 17 43.520    2.2    32.258820  104.782300    11.9 
 2008  6  4  2 32 42.230    3.0    32.370600  104.997100    15.5 
 2008  6  4  2 54 20.670    2.2    32.359570  104.819800     8.0 
 2008  6  4  3  0 49.980    2.5    30.804540  103.332400     9.6 
 2008  6  4  3 15 52.780    2.9    32.184430  104.735900    12.8 
 2008  6  4  4 25 10.780    2.9    31.614070  104.017300    12.8 
 2008  6  4  4 35 56.930     .0    31.661660  104.003400    21.9 
 2008  6  4  4 45 40.200     .0    31.738190  104.299300     3.7 
 2008  6  4  5 24 47.150    3.1    31.177360  103.557900    11.4 
 2008  6  4  5 50 44.070    3.0    31.805710  104.094500    16.5 
 2008  6  4  8 23  3.350    2.4    32.113000  104.647100    15.4 
 2008  6  4  8 29 37.670    2.3    32.406080  105.018200    16.4 
 2008  6  4  8 45 25.020    3.4    31.432320  103.930900    16.7 
 2008  6  4  9 46 26.900    2.3    31.592620  104.047200    15.4 
 2008  6  4 10  3 53.350    2.9    31.458040  103.911100    14.9 
 2008  6  4 11 10 48.730    3.4    31.422800  103.868400    14.2 
 2008  6  4 12 12 44.280    3.6    32.360160  104.934900    14.8 
 2008  6  4 12 13 41.730    3.6    31.569960  104.030900    17.4 
 2008  6  4 12 39 53.700    3.4    32.576930  105.092300    17.3 
 2008  6  4 13  4 19.530    3.3    31.242000  103.669800    11.9 
 2008  6  4 13 10 17.040    2.9    32.637110  105.350100    17.9 
 2008  6  4 13 46 33.930    2.9    31.234830  103.712400    11.3 
 2008  6  4 14 36 23.360    2.9    31.778980  104.303800    10.9 
 2008  6  4 14 41 36.830    3.2    32.605810  105.248700    18.7 
 2008  6  4 15  6 15.100    3.3    31.309810  103.431500     8.4 
 2008  6  4 15 54  6.470    2.9    31.425180  103.905000    15.3 
 2008  6  4 16 19 43.080     .0    30.923310  103.336600     7.2 
 2008  6  4 19 23 46.730    4.0    31.420850  103.867000    15.8 
 2008  6  4 20  2 24.520    3.7    31.399210  103.845500    18.4 
 2008  6  4 21 42 40.270    3.5    31.949850  104.274500    13.1 
 2008  6  4 22  3  5.420    3.4    32.670310  105.416800    22.0 
 2008  6  4 22 50 53.440    3.6    32.355030  104.978900    15.5 
 2008  6  4 23  0 57.840    3.6    31.114580  103.386800    11.7 
 2008  6  4 23 27 24.200    2.8    32.291810  104.858100    16.2 
 2008  6  4 23 38 22.740    2.8    31.700040  104.054700    13.5 
 2008  6  4 23 52 25.630    3.4    31.246970  103.607600    17.4 
 2008  6  5  0 32 27.450    3.0    31.087380  103.448200    13.5 
 2008  6  5  1 26 42.420    4.3    32.337070  105.051400    17.0 
 2008  6  5  2 32  2.150    2.9    30.908540  103.368900     6.1 
 2008  6  5  3  4 41.750    2.8    32.074990  104.612100    13.9 
 2008  6  5  3 15 54.450    3.5    32.036930  104.632100    14.1 
 2008  6  5  4 12  2.350    2.9    31.220410  103.466400    12.4 
 2008  6  5  4 16 45.740    3.0    32.293930  104.979600    15.7 
 2008  6  5  5  3 32.780    2.8    31.017040  103.369300    12.0 
 2008  6  5  5 21 38.770    4.5    31.173050  103.380800    17.7 
 2008  6  5  5 32 54.170    3.6    31.174850  103.389000    17.1 
 2008  6  5  5 55 53.970    2.8    31.307250  103.799500    11.3 
 2008  6  5  6 52 29.970    3.5    30.820030  103.289800    15.8 
 2008  6  5  7 26 32.010    3.0    31.542780  104.273700    16.0 
 2008  6  5  9 10 46.140    3.0    31.488410  103.955300    12.7 
 2008  6  5  9 46 29.470    2.8    31.846650  104.341900    11.5 
 2008  6  5 10  2 18.260    2.8    32.306780  104.910000    13.9 
 2008  6  5 10  3 24.060    3.1    32.305880  104.907400    13.1 
 2008  6  5 11 20  8.120    2.7    31.775540  104.271400    11.2 
 2008  6  5 11 21 51.670    4.0    30.896830  103.391900    17.1 
 2008  6  5 12 12  4.780    3.1    32.419490  105.056800    17.1 
 2008  6  5 12 41  6.750    5.1    32.364950  105.000500    17.9 
 2008  6  5 12 54 13.570    2.8    32.357920  105.007600    15.6 
 2008  6  5 13  6 39.130    3.6    32.375690  105.004200    18.2 
 2008  6  5 13 14 12.260    3.6    31.261500  103.204000    14.0 
 2008  6  5 13 28 43.000    3.1    32.358430  105.002700    16.6 
 2008  6  5 13 41 16.490    3.1    32.362030  105.004500    17.1 
 2008  6  5 14  2 29.550     .0    32.751000  105.455800    11.5 
 2008  6  5 14 35 29.020     .0    30.898640  103.372500    12.9 
 2008  6  5 14 45 57.680    3.1    32.295800  104.937700    17.5 
 2008  6  5 16  2 21.830    3.4    31.674730  104.013900    17.7 
 2008  6  5 16 13 20.370    2.7    31.909960  104.259700    14.8 
 2008  6  5 16 23 29.510    3.5    31.270690  103.587900    14.4 
 2008  6  5 16 37 37.630    3.6    32.290380  104.875400    14.4 
 2008  6  5 16 46 42.500    3.4    31.841990  104.001000    14.0 
 2008  6  5 16 51 43.100    3.2    32.355300  105.005500    17.2 
 2008  6  5 16 54 19.090    2.8    32.367780  105.015900    15.7 
 2008  6  5 17 19 46.890    3.7    32.505020  105.136200    18.2 
 2008  6  5 17 46   .570    2.8    31.793750  104.262900    11.9 
 2008  6  5 18  3 53.650    2.9    32.790330  105.577600    13.7 
 2008  6  5 19  0 45.770    3.6    32.623550  105.379500    14.3 
 2008  6  5 19  3 57.310    3.1    32.319020  104.883500    13.7 
 2008  6  5 19 24 47.470    3.3    32.564250  105.092500    17.4 
 2008  6  5 20  7  1.150    3.4    32.559490  105.227900    13.2 
 2008  6  5 20 36 56.690    3.3    32.341200  104.968400    15.8 
 2008  6  5 21  3 38.440    3.3    31.538980  103.940000    15.1 
 2008  6  5 21 22 52.810    3.2    32.569310  105.178600    15.6 
 2008  6  5 21 32 36.670    3.1    31.205520  103.679400    13.4 
 2008  6  5 21 45 14.430    3.4    31.243230  103.615900    15.3 
 2008  6  5 21 53 44.900    3.3    31.095650  103.459700    14.1 
 2008  6  5 23 20 24.190    3.7    30.850010  103.365400    13.6 
 2008  6  5 23 54 30.890    3.0    32.770240  105.582800    17.0 
 2008  6  6  0 18 16.850    3.4    31.862170  104.366200    10.5 
 2008  6  6  2 11 13.170    2.8    30.996770  103.261900     8.5 
 2008  6  6  2 15 19.800    2.7    32.423580  104.897000    14.8 
 2008  6  6  2 42  7.520    3.1    32.262680  104.851700    15.1 
 2008  6  6  2 46 34.720    3.4    32.254260  104.953200    15.6 
 2008  6  6  3 28 29.220    3.0    32.574090  105.285300    15.1 
 2008  6  6  5  5   .300    3.7    30.813980  103.322900    14.1 
 2008  6  6  6 23 21.080    3.3    31.882130  104.173900    15.4 
 2008  6  6  7 38 49.920    2.7    32.363450  104.999000    18.0 
 2008  6  6  7 54 36.450    3.1    30.786150  103.349300    16.0 
 2008  6  6  7 58 29.460     .0    31.644710  103.972400    19.9 
 2008  6  6  8 40 33.720    2.8    32.640760  105.377200    10.8 
 2008  6  6  8 43 54.170    3.5    31.179870  103.546800    13.2 
 2008  6  6  8 52 21.320    3.0    31.080890  103.353700    12.6 
 2008  6  6  8 54 51.680    3.2    32.448320  105.075200    15.2 
 2008  6  6  9  9 16.560    3.2    31.777470  104.314200    11.7 
 2008  6  6  9 49 14.740    2.9    31.009280  103.393900    12.8 
 2008  6  6 11 15 52.540    2.8    31.876600  104.330900     9.5 
 2008  6  6 11 49  9.300    3.1    31.867520  104.135600    16.3 
 2008  6  6 13 19 57.220    3.2    31.041430  103.442300    12.7 
 2008  6  6 13 28 22.710    3.3    32.344650  104.970500    15.0 
 2008  6  6 15 59 27.350    3.3    31.967510  104.437500     9.1 
 2008  6  6 16  7 50.320    3.9    32.698940  105.331800    17.9 
 2008  6  6 16 50  4.290     .0    31.317900  103.428500    10.8 
 2008  6  6 17 12  1.870    3.3    32.246490  104.807500    12.4 
 2008  6  6 18  6 12.960    2.9    32.326110  104.908500    17.2 
 2008  6  6 18 48 52.540    3.3    32.568070  105.259200    15.2 
 2008  6  6 19  3 51.220    4.4    31.252250  103.749500    16.2 
 2008  6  6 20 22  3.620    3.6    31.044790  103.422300     5.5 
 2008  6  6 20 24  6.900    3.4    31.531680  103.940900    15.2 
 2008  6  6 21  6 37.590    3.9    32.493540  105.122400    20.4 
 2008  6  6 21 15 49.990    3.8    31.421880  103.475100    14.6 
 2008  6  6 21 21 48.190    3.4    31.728170  103.161200     9.5 
 2008  6  6 22 38 47.890     .0    31.111720  103.284900    17.8 
 2008  6  7  0 22 43.320    3.8    32.555250  105.150700    17.5 
 2008  6  7  1  1 52.530    3.5    31.539770  104.036200    13.6 
 2008  6  7  1 12 33.250    3.7    32.546860  105.215300    16.1 
 2008  6  7  3 28 11.050    2.7    32.236530  104.587200    14.6 
 2008  6  7  6  1 17.040    3.0    30.971920  103.293600    13.1 
 2008  6  7  6 58 34.050    2.9    32.467710  105.092000    13.7 
 2008  6  7  7 54 48.240    3.9    32.061160  104.442300    14.1 
 2008  6  7  8 48 11.480     .0    31.193760  103.430100    11.1 
 2008  6  7 10 18 12.660    3.7    32.335870  104.881300    19.9 
 2008  6  7 10 27 54.690    3.5    32.565580  105.198200    14.1 
 2008  6  7 10 59 46.560    3.4    32.381450  104.989500    16.0 
 2008  6  7 11  6 30.080    2.8    32.400640  105.214200    16.7 
 2008  6  7 11 37 21.270    2.8    32.563360  105.165800    15.7 
 2008  6  7 12 44 16.920    2.8    31.803580  104.244900    10.3 
 2008  6  7 12 46 52.230    2.9    30.998720  103.394200     9.3 
 2008  6  7 14 28 32.340    4.5    32.590360  105.397100    12.5 
 2008  6  7 15 32 46.010    4.3    32.539210  105.152700    15.9 
 2008  6  7 15 37 39.600    2.7    32.558930  105.186500     8.7 
 2008  6  7 16 37 10.540    3.3    31.375140  103.871600    16.0 
 2008  6  7 17 16 24.460    3.0    31.243010  103.565900    16.7 
 2008  6  7 17 47  2.840    3.2    31.145570  103.683500    15.0 
 2008  6  7 19 54  9.210    3.0    31.196600  103.434100    13.8 
 2008  6  7 21 23 55.950    3.4    32.309360  104.904500    13.0 
 2008  6  7 22 50 38.540    3.2    32.570870  105.258700    12.3 
 2008  6  7 23  2 57.550    3.4    32.460800  104.961400    16.1 
 2008  6  7 23  9 10.540    3.3    32.157950  104.580600    14.5 
 2008  6  8  0  5  6.360    2.9    31.426770  103.536000    11.7 
 2008  6  8  1 41 23.840    2.8    31.959800  104.433300     9.7 
 2008  6  8  2 24 51.380    3.7    32.358670  104.996900    15.0 
 2008  6  8  2 35 17.050    3.0    31.242470  103.660800    15.1 
 2008  6  8  3 32 35.070    3.1    32.287820  104.938300    14.3 
 2008  6  8  4 57 15.110    3.0    32.606310  105.350400    16.5 
 2008  6  8  5 55 47.510    3.7    32.542590  105.138600    16.6 
 2008  6  8  6 14 30.370    4.6    32.532960  105.123300    16.8 
 2008  6  8  7  5 59.420    2.9    31.143940  103.547300    10.3 
 2008  6  8  7 47 46.390     .0    32.552010  105.227400    10.6 
 2008  6  8  7 55 41.930    3.8    31.598250  104.040400    16.1 
 2008  6  8  8  8 25.530    2.8    32.697070  105.318800      .1 
 2008  6  8  9 59  7.510    2.9    31.297730  103.560700    13.4 
 2008  6  8 15  1 19.850    3.2    32.168580  104.632800    13.0 
 2008  6  8 17  3 24.910     .0    32.218950  104.720800    13.9 
 2008  6  8 18  9 10.570    2.9    30.993010  103.422700    11.6 
 2008  6  8 18 43 27.350    3.0    32.294280  104.884700    12.8 
 2008  6  8 18 51 17.850    5.1    31.892810  104.261600    12.2 
 2008  6  8 19 34 46.290    3.3    31.295680  103.818800    20.1 
 2008  6  8 19 49 43.910    2.7    30.941420  103.271400    13.0 
 2008  6  8 20 15 38.800    3.9    32.768660  105.487300    16.8 
 2008  6  8 20 38 16.560    3.0    31.379500  103.782500    16.0 
 2008  6  8 20 53  3.380    3.0    32.379650  104.933600    16.9 
 2008  6  8 22 35 29.590    3.2    31.863560  104.209700    12.0 
 2008  6  8 23  4  3.820    2.9    31.783680  104.326300    11.8 
 2008  6  9  0 22 27.580    3.1    30.860990  103.228600    15.2 
 2008  6  9  0 30 19.320    3.5    31.276290  103.509400    12.8 
 2008  6  9  2  7 33.500    3.6    31.312060  103.475900    11.0 
 2008  6  9  2 22 45.810    3.4    31.305800  103.563000    13.9 
 2008  6  9  2 41 51.620    3.2    32.625410  105.202200    12.0 
 2008  6  9  3 48  3.770    3.6    31.837960  104.360500     4.3 
 2008  6  9  4 10 59.540    2.8    32.353990  104.973600    15.2 
 2008  6  9  4 21 25.960    3.0    31.808740  104.203600    16.4 
 2008  6  9  5  6  2.090    3.1    32.578900  105.370700     9.6 
 2008  6  9  5 27 23.630    3.1    31.620900  104.069200    14.4 
 2008  6  9  6 17 21.220    3.0    32.068630  104.547000    14.9 
 2008  6  9  6 53 58.420    2.8    32.627860  105.352400    20.9 
 2008  6  9  6 55 36.750    4.0    32.369940  105.002100    17.1 
 2008  6  9  8 40 59.520    2.9    30.976820  103.350000     2.8 
 2008  6  9  9 39 29.980    3.7    31.199690  103.474700    14.5 
 2008  6  9 10 12 58.060    3.4    32.586290  105.216800    15.0 
 2008  6  9 11  3 51.480    3.5    31.854920  104.358400     7.2 
 2008  6  9 11 29 58.710    2.9    32.195210  104.474000    16.9 
 2008  6  9 14 35 21.660    3.6    31.892900  104.265700    10.6 
 2008  6  9 15 28 37.620    5.2    31.353360  103.698100    18.0 
 2008  6  9 15 32  7.210    2.9    32.462380  105.108100    10.2 
 2008  6  9 17 17 41.350    3.2    31.787360  104.259500    12.4 
 2008  6  9 17 22 27.440    2.9    32.277480  104.949500    16.5 
 2008  6  9 17 54 37.280    3.6    32.132440  104.565700    15.5 
 2008  6  9 20 39 35.870    3.0    32.480920  105.203800    15.9 
 2008  6  9 21 24  2.460    3.3    31.731930  104.236800     9.8 
 2008  6  9 22 18 25.220    3.3    31.004290  103.342900    12.2 
 2008  6  9 23 36 41.150    3.7    31.308510  103.545400    14.1 
 2008  6  9 23 52 18.130    2.9    31.908350  104.276700    10.9 
 2008  6 10  0 35   .710    3.0    32.345540  105.056600    14.2 
 2008  6 10  1 20 19.200    2.7    32.442110  105.008500    13.7 
 2008  6 10  1 27 27.820    3.8    31.709490  104.107600    17.0 
 2008  6 10  1 29 58.520    2.8    31.210360  103.582800    12.2 
 2008  6 10  1 34 21.130    3.5    32.391660  105.026100    16.8 
 2008  6 10  1 41 51.370    2.8    32.683100  105.400800    18.0 
 2008  6 10  3 44 15.140    2.9    30.984460  103.179800    17.3 
 2008  6 10  5 46 38.530    3.0    31.269360  103.669300    16.8 
 2008  6 10  6  5 34.400    3.0    32.813340  105.445200     9.9 
 2008  6 10  6 25 55.660    3.1    31.230870  103.591600    14.3 
 2008  6 10  7 20 16.470    4.0    32.057800  104.469300    17.5 
 2008  6 10  7 26 54.050    2.9    32.372870  105.005200    15.6 
 2008  6 10  8  1 57.120    3.7    32.385310  105.029300    14.1 
 2008  6 10  8 43 56.250    3.0    32.116970  104.597500    11.5 
 2008  6 10 10 15  4.280    4.1    32.360850  104.990800    14.9 
 2008  6 10 10 59 24.090    3.4    32.274280  104.988100    13.9 
 2008  6 10 12 58 28.990    3.6    31.663150  104.024300    18.1 
 2008  6 10 13 49 11.950    2.8    31.310270  103.630300    15.5 
 2008  6 10 13 55 16.210    3.5    32.685640  105.373700    14.0 
 2008  6 10 14 44 24.110    3.4    32.017850  104.513900    14.4 
 2008  6 10 16 34 52.300    3.5    32.558770  105.190300     9.2 
 2008  6 10 17 36 22.520    3.2    32.365550  104.964300    17.6 
 2008  6 10 19 33 58.300    3.7    32.298950  104.923000    13.1 
 2008  6 10 20  2 17.650    2.7    32.359900  105.005800    14.7 
 2008  6 10 21  4  7.530    3.0    32.622170  105.276000    18.4 
 2008  6 10 21 53 18.970    3.3    31.840400  104.360900     9.4 
 2008  6 11  3 40 32.490    3.9    32.092600  104.572500    16.4 
 2008  6 11  3 44  9.580    2.8    31.278430  103.655900    13.2 
 2008  6 11  5 50 12.760    2.9    31.442400  103.871100    16.1 
 2008  6 11  6  3 25.610    3.3    32.358330  105.002600    14.5 
 2008  6 11  6 13 57.710    3.3    30.806510  103.245300    15.1 
 2008  6 11  6 23 20.810    5.0    30.893350  103.261600    16.1 
 2008  6 11  7 17 49.840    3.2    31.160600  103.558400    13.3 
 2008  6 11  8 44 53.280    3.0    32.245620  104.762600    17.4 
 2008  6 11  8 55 19.640    2.8    32.357600  105.105500    16.2 
 2008  6 11  8 58  5.900    3.0    30.908540  103.288600    16.9 
 2008  6 11  9 56 51.920    2.8    31.177360  103.418200    13.2 
 2008  6 11 10  3 32.150    2.7    31.740570  103.160000    11.7 
